dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,118,16,AllOperatorsWithRemovers,17,19,virtual,false,688,86,18,120,915
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,329,37,AllOperatorsWithRemovers,21,22,virtual,false,1726,116,23,231,2100
Postgres,Person,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,1606,19,AllOperatorsWithRemovers,17,21,virtual,false,1606,89,16,157,1870
Postgres,Products,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,97.87234042553192,104466,46,AllOperatorsWithRemovers,41,47,virtual,false,7207,205,31,480,7927
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,12333,1891,59,2045,16332
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,5044,445,18,718,6230
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,1471,159,24,326,1983
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,11284,542,55,1063,12948
Postgres,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,6229,1300,27,1316,8876
Postgres,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,5,NA,100.0,744,127,AllOperatorsWithRemovers,81,86,virtual,false,3930,374,28,681,5017
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,1016,75,20,75,1190
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,2764,144,24,190,3126
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,1436,129,19,202,1789
Postgres,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,11471,1489,32,1277,14272
Postgres,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,8708,72,AllOperatorsWithRemovers,75,81,virtual,false,4928,267,41,850,6089
Postgres,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,1189,136,10,158,1497
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,4523,258,37,521,5342
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,1153,120,AllOperatorsWithRemovers,77,82,virtual,false,8727,547,63,1307,10648
Postgres,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,4568,753,24,1369,6718
Postgres,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,1301,134,23,337,1798
Postgres,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,4570,479,55,1350,6459
Postgres,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,34167,66,AllOperatorsWithRemovers,42,44,virtual,false,7294,201,36,551,8086
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,1280,53,AllOperatorsWithRemovers,74,93,virtual,false,3650,338,34,630,4655
Postgres,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,100,16,AllOperatorsWithRemovers,16,18,virtual,false,789,98,16,124,1030
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,52,9,AllOperatorsWithRemovers,7,9,virtual,false,508,69,14,52,647
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,1193,177,AllOperatorsWithRemovers,191,219,virtual,false,5691,957,27,1160,7839
Postgres,iTrust,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,63007,1458,AllOperatorsWithRemovers,1306,1363,virtual,false,51342,369669,265,183903,605183
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,1822,152,AllOperatorsWithRemovers,140,178,virtual,false,4878,885,47,2032,7846
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,3595,226,AllOperatorsWithRemovers,297,359,virtual,false,7103,3230,36,5042,15415
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,238,32,AllOperatorsWithRemovers,29,29,virtual,false,1123,118,14,183,1442
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,172,37,AllOperatorsWithRemovers,18,18,virtual,false,1638,119,21,182,1964
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,3608,176,AllOperatorsWithRemovers,66,66,virtual,false,6467,1401,63,1534,9470
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,128,34,AllOperatorsWithRemovers,20,20,virtual,false,1370,119,22,156,1670
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,1009,52,AllOperatorsWithRemovers,29,31,virtual,false,2439,141,34,406,3023
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,118,16,AllOperatorsWithRemovers,17,19,virtual,false,686,91,18,122,921
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,324,37,AllOperatorsWithRemovers,21,22,virtual,false,1699,120,23,239,2084
Postgres,Person,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,1954,19,AllOperatorsWithRemovers,17,21,virtual,false,1696,87,16,149,1951
Postgres,Products,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,97.87234042553192,105994,46,AllOperatorsWithRemovers,41,47,virtual,false,7203,208,31,485,7931
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,12397,1915,58,2078,16452
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,4737,455,18,745,5960
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,1484,158,24,325,1994
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,11337,528,59,1066,12994
Postgres,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,6629,1303,27,1311,9273
Postgres,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,6,NA,100.0,744,127,AllOperatorsWithRemovers,81,86,virtual,false,3895,356,29,630,4914
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,1036,75,19,75,1209
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,2564,146,21,192,2927
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,1435,131,19,207,1795
Postgres,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,11220,1510,33,1274,14040
Postgres,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,3726,72,AllOperatorsWithRemovers,75,81,virtual,false,4450,279,38,769,5539
Postgres,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,1183,136,10,160,1493
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,4477,261,38,526,5306
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,1153,120,AllOperatorsWithRemovers,77,82,virtual,false,8507,530,62,1326,10430
Postgres,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,4598,801,27,1491,6922
Postgres,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,1298,137,22,363,1823
Postgres,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,4756,406,54,1400,6620
Postgres,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,15483,66,AllOperatorsWithRemovers,42,44,virtual,false,5314,189,37,570,6113
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,1319,53,AllOperatorsWithRemovers,74,93,virtual,false,3760,333,35,647,4779
Postgres,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,100,16,AllOperatorsWithRemovers,16,18,virtual,false,774,96,15,118,1006
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,52,9,AllOperatorsWithRemovers,7,9,virtual,false,504,68,14,53,642
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,1191,177,AllOperatorsWithRemovers,191,219,virtual,false,5415,949,27,1131,7526
Postgres,iTrust,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,59537,1458,AllOperatorsWithRemovers,1306,1363,virtual,false,57469,364160,278,185301,607211
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,1822,152,AllOperatorsWithRemovers,140,178,virtual,false,4851,876,48,2059,7838
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,3520,226,AllOperatorsWithRemovers,297,359,virtual,false,7153,3229,39,5037,15462
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,238,32,AllOperatorsWithRemovers,29,29,virtual,false,1123,120,15,188,1449
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,210,37,AllOperatorsWithRemovers,18,18,virtual,false,1644,115,21,175,1958
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,3595,176,AllOperatorsWithRemovers,66,66,virtual,false,6488,1410,61,1522,9484
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,131,34,AllOperatorsWithRemovers,20,20,virtual,false,1362,118,22,160,1666
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,1043,52,AllOperatorsWithRemovers,29,31,virtual,false,2430,137,42,414,3027
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,118,16,AllOperatorsWithRemovers,17,19,virtual,false,683,90,18,119,914
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,335,37,AllOperatorsWithRemovers,21,22,virtual,false,1703,122,23,236,2088
Postgres,Person,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,2062,19,AllOperatorsWithRemovers,17,21,virtual,false,1709,88,16,153,1968
Postgres,Products,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,97.87234042553192,104851,46,AllOperatorsWithRemovers,40,47,virtual,false,7267,205,30,467,7974
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,12785,1951,59,2063,16863
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,4842,458,19,734,6057
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,1492,154,23,324,1996
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,11250,543,58,1102,12958
Postgres,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,6309,1313,27,1374,9026
Postgres,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,7,NA,100.0,744,127,AllOperatorsWithRemovers,81,86,virtual,false,4066,353,28,624,5076
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,1055,75,20,75,1229
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,2557,143,25,190,2919
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,1462,132,19,217,1833
Postgres,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,11418,1543,33,1268,14266
Postgres,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,6648,72,AllOperatorsWithRemovers,75,81,virtual,false,4747,265,41,830,5886
Postgres,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,1186,142,10,160,1502
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,4582,257,37,523,5402
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,1153,120,AllOperatorsWithRemovers,77,82,virtual,false,10202,521,63,1305,12094
Postgres,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,4567,813,27,1454,6865
Postgres,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,1299,138,23,353,1815
Postgres,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,4726,428,56,1345,6558
Postgres,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,12512,66,AllOperatorsWithRemovers,42,44,virtual,false,5208,186,37,583,6018
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,1311,53,AllOperatorsWithRemovers,74,93,virtual,false,3861,337,34,635,4871
Postgres,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,100,16,AllOperatorsWithRemovers,16,18,virtual,false,757,94,15,116,986
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,52,9,AllOperatorsWithRemovers,7,9,virtual,false,492,70,13,53,631
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,1197,177,AllOperatorsWithRemovers,191,219,virtual,false,5296,1034,27,1167,7528
Postgres,iTrust,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,60881,1458,AllOperatorsWithRemovers,1306,1363,virtual,false,57486,361900,252,184136,603778
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,1822,152,AllOperatorsWithRemovers,140,178,virtual,false,4882,876,48,2059,7870
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,3546,226,AllOperatorsWithRemovers,297,359,virtual,false,7169,3218,38,5214,15644
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,238,32,AllOperatorsWithRemovers,29,29,virtual,false,1120,122,14,184,1444
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,246,37,AllOperatorsWithRemovers,18,18,virtual,false,1618,114,19,173,1927
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,3657,176,AllOperatorsWithRemovers,66,66,virtual,false,6545,1392,62,1526,9530
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,128,34,AllOperatorsWithRemovers,20,20,virtual,false,1344,118,23,158,1647
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,1163,52,AllOperatorsWithRemovers,29,31,virtual,false,2528,138,34,426,3129
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,118,16,AllOperatorsWithRemovers,17,19,virtual,false,719,89,18,122,951
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,317,37,AllOperatorsWithRemovers,21,22,virtual,false,1756,123,23,225,2130
Postgres,Person,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,1621,19,AllOperatorsWithRemovers,17,21,virtual,false,1662,88,16,148,1917
Postgres,Products,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,97.87234042553192,106314,46,AllOperatorsWithRemovers,41,47,virtual,false,7554,204,31,485,8278
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,12218,1922,58,2102,16304
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,4866,452,18,744,6085
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,1472,159,24,329,1987
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,11708,556,56,1109,13433
Postgres,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,6145,1305,27,1330,8810
Postgres,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,8,NA,100.0,744,127,AllOperatorsWithRemovers,81,86,virtual,false,4144,369,28,623,5168
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,1045,73,20,75,1217
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,2492,174,35,226,2931
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,1491,130,19,214,1857
Postgres,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,11465,1583,33,1241,14326
Postgres,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,2489,72,AllOperatorsWithRemovers,75,81,virtual,false,4024,259,40,853,5179
Postgres,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,1159,138,10,159,1470
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,4687,260,37,515,5503
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,1153,120,AllOperatorsWithRemovers,77,82,virtual,false,8547,523,63,1309,10446
Postgres,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,4840,828,28,1458,7158
Postgres,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,1397,136,23,344,1904
Postgres,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,4577,409,56,1386,6431
Postgres,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,28436,66,AllOperatorsWithRemovers,42,44,virtual,false,6483,187,36,564,7274
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,1689,53,AllOperatorsWithRemovers,74,93,virtual,false,3906,340,35,626,4910
Postgres,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,100,16,AllOperatorsWithRemovers,16,18,virtual,false,777,94,15,118,1008
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,52,9,AllOperatorsWithRemovers,7,9,virtual,false,488,66,14,52,623
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,1281,177,AllOperatorsWithRemovers,191,219,virtual,false,5424,960,27,1132,7547
Postgres,iTrust,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,61371,1458,AllOperatorsWithRemovers,1306,1363,virtual,false,55269,363462,273,183447,602455
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,1822,152,AllOperatorsWithRemovers,140,178,virtual,false,4922,876,48,2051,7902
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,3565,226,AllOperatorsWithRemovers,297,359,virtual,false,7032,3257,36,5241,15571
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,238,32,AllOperatorsWithRemovers,29,29,virtual,false,1165,122,14,187,1491
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,330,37,AllOperatorsWithRemovers,18,18,virtual,false,1746,112,19,172,2052
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,3596,176,AllOperatorsWithRemovers,66,66,virtual,false,6464,1401,60,1534,9463
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,128,34,AllOperatorsWithRemovers,20,20,virtual,false,1384,118,23,159,1688
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,1053,52,AllOperatorsWithRemovers,29,31,virtual,false,2446,136,49,414,3049
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,118,16,AllOperatorsWithRemovers,17,19,virtual,false,686,91,18,122,920
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,334,37,AllOperatorsWithRemovers,21,22,virtual,false,1700,115,23,226,2067
Postgres,Person,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,1910,19,AllOperatorsWithRemovers,17,21,virtual,false,1657,89,15,151,1917
Postgres,Products,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,97.87234042553192,105986,46,AllOperatorsWithRemovers,40,47,virtual,false,7289,210,31,485,8019
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,3353,245,AllOperatorsWithRemovers,186,187,virtual,false,12439,1914,62,2057,16476
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,2384,171,AllOperatorsWithRemovers,129,129,virtual,false,4796,450,19,702,5970
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,200,30,AllOperatorsWithRemovers,34,36,virtual,false,1457,157,23,327,1967
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,1456,147,AllOperatorsWithRemovers,86,86,virtual,false,11554,556,54,1064,13233
Postgres,Usda,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,1912,247,AllOperatorsWithRemovers,201,201,virtual,false,6176,1333,27,1327,8868
Postgres,WordNet,ClauseAICC+AUCC+ANCC,avsDefaults,9,NA,100.0,744,127,AllOperatorsWithRemovers,81,86,virtual,false,3989,356,28,701,5078
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,62,18,AllOperatorsWithRemovers,8,8,virtual,false,1046,74,20,76,1218
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,132,40,AllOperatorsWithRemovers,20,20,virtual,false,2591,142,22,189,2948
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,217,31,AllOperatorsWithRemovers,23,26,virtual,false,1490,133,18,205,1850
Postgres,BookTown,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,99.25373134328358,201165,266,AllOperatorsWithRemovers,206,213,virtual,false,11823,1505,33,1239,14604
Postgres,BrowserCookies,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,28098,72,AllOperatorsWithRemovers,75,81,virtual,false,6775,267,39,839,7923
Postgres,Cloc,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,178,40,AllOperatorsWithRemovers,30,30,virtual,false,1193,135,10,157,1499
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,534,77,AllOperatorsWithRemovers,51,51,virtual,false,4617,256,37,516,5430
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,1153,120,AllOperatorsWithRemovers,77,82,virtual,false,8567,544,62,1302,10479
Postgres,DellStore,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,1669,177,AllOperatorsWithRemovers,156,156,virtual,false,4824,821,27,1472,7147
Postgres,Employee,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,392,35,AllOperatorsWithRemovers,41,43,virtual,false,1298,135,23,348,1806
Postgres,Examination,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,1239,103,AllOperatorsWithRemovers,107,110,virtual,false,4573,414,55,1389,6436
Postgres,Flights,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,15138,66,AllOperatorsWithRemovers,42,44,virtual,false,5301,187,37,560,6089
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,1375,53,AllOperatorsWithRemovers,74,93,virtual,false,3943,334,34,641,4957
Postgres,Inventory,ClauseAICC+AUCC+ANCC,avsDefaults,10,NA,100.0,100,16,AllOperatorsWithRemovers,16,18,virtual,false,763,100,20,133,1020
