dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,random,19,NA,90.32258064516128,448547,28,AllOperatorsWithClassifiers,21,30,mutantTiming,false,23857,132,908,28406,53314
Postgres,BookTown,ClauseAICC+AUCC+ANCC,random,19,NA,92.53731343283582,2220908,248,AllOperatorsWithClassifiers,189,235,mutantTiming,false,74715,1648,6660,1663596,1746632
Postgres,Cloc,ClauseAICC+AUCC+ANCC,random,19,NA,90.0,491351,36,AllOperatorsWithClassifiers,26,30,mutantTiming,false,17987,122,792,25107,44022
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,19,NA,59.74025974025974,625703,46,AllOperatorsWithClassifiers,25,61,mutantTiming,false,38840,289,1567,96228,136939
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,random,19,NA,29.166666666666668,1702603,35,AllOperatorsWithClassifiers,21,96,mutantTiming,false,130556,609,1415,147982,280573
Postgres,DellStore,ClauseAICC+AUCC+ANCC,random,19,NA,93.22033898305084,1361012,165,AllOperatorsWithClassifiers,136,156,mutantTiming,false,143233,756,3951,536450,684405
Postgres,Employee,ClauseAICC+AUCC+ANCC,random,19,NA,88.57142857142857,477855,31,AllOperatorsWithClassifiers,38,45,mutantTiming,false,37199,127,613,24800,62753
Postgres,Examination,ClauseAICC+AUCC+ANCC,random,19,NA,90.29126213592234,1166466,93,AllOperatorsWithClassifiers,100,114,mutantTiming,false,132451,414,3142,325571,461591
Postgres,Flights,ClauseAICC+AUCC+ANCC,random,19,NA,50.0,1615332,33,AllOperatorsWithClassifiers,13,48,mutantTiming,false,107220,189,717,36558,144696
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,random,19,NA,86.79245283018868,801144,46,AllOperatorsWithClassifiers,64,106,mutantTiming,false,107759,339,2102,239005,349216
Postgres,Inventory,ClauseAICC+AUCC+ANCC,random,19,NA,100.0,6462,16,AllOperatorsWithClassifiers,19,21,mutantTiming,false,2024,85,455,9703,12296
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,random,19,NA,77.77777777777779,201417,7,AllOperatorsWithClassifiers,6,11,mutantTiming,false,8706,85,188,2175,11166
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,19,NA,87.57062146892656,2340824,155,AllOperatorsWithClassifiers,125,219,mutantTiming,false,139568,936,4139,937640,1082295
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,random,19,NA,86.18421052631578,2236993,131,AllOperatorsWithClassifiers,157,190,mutantTiming,false,236959,835,2988,575996,816791
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,19,NA,87.61061946902655,2959405,198,AllOperatorsWithClassifiers,191,364,mutantTiming,false,274645,3434,5307,1941245,2224646
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,19,NA,96.875,123962,31,AllOperatorsWithClassifiers,28,31,mutantTiming,false,7954,105,743,24027,32840
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,random,19,NA,59.45945945945946,784975,22,AllOperatorsWithClassifiers,13,20,mutantTiming,false,38637,118,713,15234,54714
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,random,19,NA,62.5,3317241,110,AllOperatorsWithClassifiers,49,81,mutantTiming,false,315778,1653,2889,245450,565781
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,random,19,NA,100.0,3008,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,2175,100,1107,22168,25566
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,random,19,NA,50.0,1397498,26,AllOperatorsWithClassifiers,11,35,mutantTiming,false,91701,147,559,20508,112926
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,random,19,NA,100.0,11945,16,AllOperatorsWithClassifiers,18,19,mutantTiming,false,2218,84,364,6578,9256
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,random,19,NA,94.5945945945946,343512,35,AllOperatorsWithClassifiers,20,26,mutantTiming,false,22047,117,1232,30222,53628
Postgres,Person,ClauseAICC+AUCC+ANCC,random,19,NA,94.73684210526315,193311,18,AllOperatorsWithClassifiers,19,23,mutantTiming,false,20557,89,368,8858,29883
Postgres,Products,ClauseAICC+AUCC+ANCC,random,19,NA,57.446808510638306,1001041,27,AllOperatorsWithClassifiers,21,53,mutantTiming,false,50881,209,739,40582,92423
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,random,19,NA,70.20408163265306,5074791,172,AllOperatorsWithClassifiers,137,209,mutantTiming,false,390364,1776,6293,1359323,1757771
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,random,19,NA,95.90643274853801,952887,164,AllOperatorsWithClassifiers,122,129,mutantTiming,false,65360,463,3685,500723,570245
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,random,19,NA,96.66666666666667,127604,29,AllOperatorsWithClassifiers,34,40,mutantTiming,false,10891,147,968,33650,45667
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,random,19,NA,51.70068027210885,966696,76,AllOperatorsWithClassifiers,43,100,mutantTiming,false,72680,567,3641,373805,450707
Postgres,Usda,ClauseAICC+AUCC+ANCC,random,19,NA,91.49797570850203,2573896,226,AllOperatorsWithClassifiers,170,201,mutantTiming,false,147478,1244,4906,1008082,1161726
Postgres,WordNet,ClauseAICC+AUCC+ANCC,random,19,NA,91.33858267716536,1240236,116,AllOperatorsWithClassifiers,74,107,mutantTiming,false,40665,357,3042,331656,375733
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,random,20,NA,50.0,500618,9,AllOperatorsWithClassifiers,8,12,mutantTiming,false,26493,66,399,5186,32159
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,random,20,NA,52.5,1100594,21,AllOperatorsWithClassifiers,16,26,mutantTiming,false,52052,142,1148,32872,86226
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,random,20,NA,80.64516129032258,770742,25,AllOperatorsWithClassifiers,17,30,mutantTiming,false,36151,137,820,25211,62330
Postgres,BookTown,ClauseAICC+AUCC+ANCC,random,20,NA,92.16417910447761,2342476,247,AllOperatorsWithClassifiers,188,235,mutantTiming,false,84306,1652,6599,1669081,1761652
Postgres,Cloc,ClauseAICC+AUCC+ANCC,random,20,NA,95.0,210042,38,AllOperatorsWithClassifiers,28,30,mutantTiming,false,8473,123,983,26949,36541
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,20,NA,53.246753246753244,861456,41,AllOperatorsWithClassifiers,20,61,mutantTiming,false,50071,291,1332,87483,139189
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,random,20,NA,58.333333333333336,4797833,70,AllOperatorsWithClassifiers,45,96,mutantTiming,false,424758,619,3230,324141,752760
Postgres,DellStore,ClauseAICC+AUCC+ANCC,random,20,NA,93.22033898305084,1399076,165,AllOperatorsWithClassifiers,136,156,mutantTiming,false,135356,779,3444,534945,674537
Postgres,Employee,ClauseAICC+AUCC+ANCC,random,20,NA,91.42857142857143,300914,32,AllOperatorsWithClassifiers,39,45,mutantTiming,false,24024,136,645,25664,50481
Postgres,Examination,ClauseAICC+AUCC+ANCC,random,20,NA,91.2621359223301,1180193,94,AllOperatorsWithClassifiers,101,114,mutantTiming,false,147907,418,3097,323322,474758
Postgres,Flights,ClauseAICC+AUCC+ANCC,random,20,NA,65.15151515151516,2538870,43,AllOperatorsWithClassifiers,17,48,mutantTiming,false,262068,207,1074,52445,315806
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,random,20,NA,24.528301886792452,868773,13,AllOperatorsWithClassifiers,17,106,mutantTiming,false,67060,346,794,82430,150645
Postgres,Inventory,ClauseAICC+AUCC+ANCC,random,20,NA,93.75,103964,15,AllOperatorsWithClassifiers,14,21,mutantTiming,false,5680,86,429,9400,15611
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,random,20,NA,77.77777777777779,200050,7,AllOperatorsWithClassifiers,6,11,mutantTiming,false,8610,59,189,2243,11112
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,20,NA,88.70056497175142,2106600,157,AllOperatorsWithClassifiers,123,219,mutantTiming,false,125113,934,4123,948251,1078433
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,random,20,NA,86.8421052631579,2149920,132,AllOperatorsWithClassifiers,158,190,mutantTiming,false,235552,923,3018,585035,824541
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,20,NA,87.61061946902655,2948990,198,AllOperatorsWithClassifiers,193,364,mutantTiming,false,256571,3205,5162,1940369,2205318
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,20,NA,96.875,118122,31,AllOperatorsWithClassifiers,28,31,mutantTiming,false,7767,121,726,24584,33210
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,random,20,NA,56.75675675675676,800574,21,AllOperatorsWithClassifiers,12,20,mutantTiming,false,37920,130,726,14834,53623
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,random,20,NA,62.5,3325854,110,AllOperatorsWithClassifiers,49,81,mutantTiming,false,306145,1605,2868,241502,552132
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,random,20,NA,100.0,1961,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,1942,114,1168,23315,26554
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,random,20,NA,51.92307692307693,1324009,27,AllOperatorsWithClassifiers,17,35,mutantTiming,false,89383,146,569,21917,112027
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,random,20,NA,100.0,7397,16,AllOperatorsWithClassifiers,18,19,mutantTiming,false,1924,78,353,6578,8945
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,random,20,NA,91.8918918918919,477255,34,AllOperatorsWithClassifiers,20,26,mutantTiming,false,22599,120,1128,30253,54115
Postgres,Person,ClauseAICC+AUCC+ANCC,random,20,NA,89.47368421052632,220564,17,AllOperatorsWithClassifiers,19,23,mutantTiming,false,22267,92,331,8095,30799
Postgres,Products,ClauseAICC+AUCC+ANCC,random,20,NA,76.59574468085107,1327774,36,AllOperatorsWithClassifiers,33,53,mutantTiming,false,103099,226,1389,64717,169443
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,random,20,NA,68.9795918367347,5163038,169,AllOperatorsWithClassifiers,120,209,mutantTiming,false,404027,1761,5999,1310432,1722231
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,random,20,NA,96.49122807017544,787633,165,AllOperatorsWithClassifiers,123,129,mutantTiming,false,59876,437,3698,501256,565287
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,random,20,NA,60.0,300538,18,AllOperatorsWithClassifiers,31,40,mutantTiming,false,22101,161,563,19829,42666
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,random,20,NA,48.29931972789115,1247258,71,AllOperatorsWithClassifiers,42,100,mutantTiming,false,88773,683,3391,339879,432741
Postgres,Usda,ClauseAICC+AUCC+ANCC,random,20,NA,89.87854251012146,2769300,222,AllOperatorsWithClassifiers,163,201,mutantTiming,false,148983,1274,4735,981542,1136545
Postgres,WordNet,ClauseAICC+AUCC+ANCC,random,20,NA,88.9763779527559,1452227,113,AllOperatorsWithClassifiers,66,107,mutantTiming,false,49026,354,2928,323343,375666
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,random,21,NA,50.0,500336,9,AllOperatorsWithClassifiers,8,12,mutantTiming,false,25533,66,407,4930,30948
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,random,21,NA,52.5,1100888,21,AllOperatorsWithClassifiers,16,26,mutantTiming,false,52018,145,1220,32677,86075
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,random,21,NA,83.87096774193549,676183,26,AllOperatorsWithClassifiers,19,30,mutantTiming,false,33279,133,848,26786,61058
Postgres,BookTown,ClauseAICC+AUCC+ANCC,random,21,NA,92.53731343283582,2172360,248,AllOperatorsWithClassifiers,190,235,mutantTiming,false,81492,1609,7541,1634804,1725460
Postgres,Cloc,ClauseAICC+AUCC+ANCC,random,21,NA,95.0,227701,38,AllOperatorsWithClassifiers,28,30,mutantTiming,false,10532,121,827,28819,40310
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,21,NA,53.246753246753244,943701,41,AllOperatorsWithClassifiers,21,61,mutantTiming,false,51663,299,1416,85833,139225
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,random,21,NA,31.666666666666664,1425899,38,AllOperatorsWithClassifiers,23,96,mutantTiming,false,102716,595,1529,156074,260928
Postgres,DellStore,ClauseAICC+AUCC+ANCC,random,21,NA,92.65536723163842,1512179,164,AllOperatorsWithClassifiers,132,156,mutantTiming,false,159895,773,3242,537091,701015
Postgres,Employee,ClauseAICC+AUCC+ANCC,random,21,NA,91.42857142857143,370235,32,AllOperatorsWithClassifiers,39,45,mutantTiming,false,29477,150,690,25726,56057
Postgres,Examination,ClauseAICC+AUCC+ANCC,random,21,NA,92.23300970873787,953043,95,AllOperatorsWithClassifiers,103,114,mutantTiming,false,108235,456,3134,334945,446784
Postgres,Flights,ClauseAICC+AUCC+ANCC,random,21,NA,51.515151515151516,1518624,34,AllOperatorsWithClassifiers,14,48,mutantTiming,false,102194,188,775,39191,142360
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,random,21,NA,24.528301886792452,801340,13,AllOperatorsWithClassifiers,20,106,mutantTiming,false,65098,357,683,77661,143810
Postgres,Inventory,ClauseAICC+AUCC+ANCC,random,21,NA,93.75,108849,15,AllOperatorsWithClassifiers,14,21,mutantTiming,false,5908,88,435,9647,16089
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,random,21,NA,100.0,16212,9,AllOperatorsWithClassifiers,9,11,mutantTiming,false,2067,66,232,2990,5369
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,21,NA,89.26553672316385,2069572,158,AllOperatorsWithClassifiers,130,219,mutantTiming,false,126947,901,4065,956722,1088646
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,random,21,NA,87.5,2155611,133,AllOperatorsWithClassifiers,159,190,mutantTiming,false,223766,830,2927,588214,815752
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,21,NA,87.61061946902655,3083413,198,AllOperatorsWithClassifiers,191,364,mutantTiming,false,282114,3200,5426,1942526,2233281
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,21,NA,96.875,118739,31,AllOperatorsWithClassifiers,28,31,mutantTiming,false,7230,111,738,24377,32468
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,random,21,NA,72.97297297297297,233253,27,AllOperatorsWithClassifiers,14,20,mutantTiming,false,16106,104,885,18196,35304
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,random,21,NA,62.5,3348705,110,AllOperatorsWithClassifiers,49,81,mutantTiming,false,310884,1570,2904,242886,558256
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,random,21,NA,100.0,930,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,1899,104,1119,21490,24626
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,random,21,NA,53.84615384615385,1318449,28,AllOperatorsWithClassifiers,15,35,mutantTiming,false,84210,153,605,23005,107986
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,random,21,NA,100.0,19039,16,AllOperatorsWithClassifiers,18,19,mutantTiming,false,2499,86,363,6359,9321
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,random,21,NA,91.8918918918919,556344,34,AllOperatorsWithClassifiers,20,26,mutantTiming,false,25494,116,1191,31772,58586
Postgres,Person,ClauseAICC+AUCC+ANCC,random,21,NA,94.73684210526315,109086,18,AllOperatorsWithClassifiers,18,23,mutantTiming,false,11757,95,462,9068,21396
Postgres,Products,ClauseAICC+AUCC+ANCC,random,21,NA,59.57446808510638,894880,28,AllOperatorsWithClassifiers,22,53,mutantTiming,false,46109,211,762,40979,88072
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,random,21,NA,67.75510204081633,5404884,166,AllOperatorsWithClassifiers,124,209,mutantTiming,false,401223,1772,6179,1274803,1683989
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,random,21,NA,96.49122807017544,739547,165,AllOperatorsWithClassifiers,123,129,mutantTiming,false,52248,432,3725,504174,560591
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,random,21,NA,60.0,300963,18,AllOperatorsWithClassifiers,31,40,mutantTiming,false,22102,155,585,20382,43235
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,random,21,NA,48.97959183673469,1239966,72,AllOperatorsWithClassifiers,42,100,mutantTiming,false,89556,602,3372,348458,442002
Postgres,Usda,ClauseAICC+AUCC+ANCC,random,21,NA,91.49797570850203,2396759,226,AllOperatorsWithClassifiers,170,201,mutantTiming,false,134827,1268,4814,1008966,1149890
Postgres,WordNet,ClauseAICC+AUCC+ANCC,random,21,NA,89.76377952755905,1350757,114,AllOperatorsWithClassifiers,72,107,mutantTiming,false,45816,351,3014,326844,376037
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,random,22,NA,50.0,500453,9,AllOperatorsWithClassifiers,8,12,mutantTiming,false,27591,66,423,4879,32971
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,random,22,NA,60.0,800864,24,AllOperatorsWithClassifiers,16,26,mutantTiming,false,42722,153,1271,36081,80239
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,random,22,NA,80.64516129032258,658052,25,AllOperatorsWithClassifiers,18,30,mutantTiming,false,32550,134,839,25938,59472
Postgres,BookTown,ClauseAICC+AUCC+ANCC,random,22,NA,92.53731343283582,2219211,248,AllOperatorsWithClassifiers,189,235,mutantTiming,false,73543,1681,7018,1588440,1670695
Postgres,Cloc,ClauseAICC+AUCC+ANCC,random,22,NA,92.5,328142,37,AllOperatorsWithClassifiers,27,30,mutantTiming,false,14392,119,804,26072,41402
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,22,NA,57.14285714285714,702261,44,AllOperatorsWithClassifiers,23,61,mutantTiming,false,42306,298,1433,92159,136208
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,random,22,NA,59.166666666666664,4238916,71,AllOperatorsWithClassifiers,47,96,mutantTiming,false,396394,574,3433,329156,729569
Postgres,DellStore,ClauseAICC+AUCC+ANCC,random,22,NA,94.35028248587571,1222562,167,AllOperatorsWithClassifiers,138,156,mutantTiming,false,133725,759,3390,550215,688103
Postgres,Employee,ClauseAICC+AUCC+ANCC,random,22,NA,91.42857142857143,366848,32,AllOperatorsWithClassifiers,39,45,mutantTiming,false,28505,136,654,24935,54244
Postgres,Examination,ClauseAICC+AUCC+ANCC,random,22,NA,67.96116504854369,360646,70,AllOperatorsWithClassifiers,93,114,mutantTiming,false,45667,415,2141,223921,272157
Postgres,Flights,ClauseAICC+AUCC+ANCC,random,22,NA,66.66666666666666,2545136,44,AllOperatorsWithClassifiers,31,48,mutantTiming,false,261793,197,1126,55336,318463
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,random,22,NA,49.056603773584904,1745509,26,AllOperatorsWithClassifiers,27,106,mutantTiming,false,131636,339,1109,131728,264824
Postgres,Inventory,ClauseAICC+AUCC+ANCC,random,22,NA,100.0,2933,16,AllOperatorsWithClassifiers,19,21,mutantTiming,false,1590,82,458,9912,12053
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,random,22,NA,100.0,12009,9,AllOperatorsWithClassifiers,9,11,mutantTiming,false,1737,60,238,2859,4905
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,22,NA,87.57062146892656,2269720,155,AllOperatorsWithClassifiers,128,219,mutantTiming,false,143298,967,4099,934525,1082900
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,random,22,NA,87.5,2092779,133,AllOperatorsWithClassifiers,159,190,mutantTiming,false,231895,881,2918,589621,825328
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,22,NA,89.82300884955751,2423574,203,AllOperatorsWithClassifiers,290,364,mutantTiming,false,221126,3244,5225,1986351,2215961
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,22,NA,96.875,120022,31,AllOperatorsWithClassifiers,28,31,mutantTiming,false,7417,103,770,24661,32962
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,random,22,NA,94.5945945945946,247482,35,AllOperatorsWithClassifiers,17,20,mutantTiming,false,13586,114,1251,25063,40026
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,random,22,NA,62.5,3382456,110,AllOperatorsWithClassifiers,49,81,mutantTiming,false,312947,1596,2886,242496,559937
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,random,22,NA,100.0,4568,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,2350,106,1776,22483,26727
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,random,22,NA,76.92307692307693,1480291,40,AllOperatorsWithClassifiers,21,35,mutantTiming,false,155856,150,907,34251,191175
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,random,22,NA,100.0,23123,16,AllOperatorsWithClassifiers,18,19,mutantTiming,false,2272,80,352,6410,9125
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,random,22,NA,89.1891891891892,503186,33,AllOperatorsWithClassifiers,21,26,mutantTiming,false,28152,119,1129,28823,58235
Postgres,Person,ClauseAICC+AUCC+ANCC,random,22,NA,89.47368421052632,226541,17,AllOperatorsWithClassifiers,19,23,mutantTiming,false,22073,98,333,7980,30496
Postgres,Products,ClauseAICC+AUCC+ANCC,random,22,NA,57.446808510638306,1018532,27,AllOperatorsWithClassifiers,21,53,mutantTiming,false,51850,214,718,38939,91733
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,random,22,NA,68.9795918367347,5346384,169,AllOperatorsWithClassifiers,128,209,mutantTiming,false,402980,1709,6276,1324792,1735769
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,random,22,NA,97.07602339181285,660406,166,AllOperatorsWithClassifiers,124,129,mutantTiming,false,45530,436,3704,507707,557389
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,random,22,NA,60.0,301187,18,AllOperatorsWithClassifiers,31,40,mutantTiming,false,21976,178,563,19652,42384
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,random,22,NA,51.02040816326531,893889,75,AllOperatorsWithClassifiers,45,100,mutantTiming,false,76321,590,3394,352945,433263
Postgres,Usda,ClauseAICC+AUCC+ANCC,random,22,NA,91.09311740890689,2412586,225,AllOperatorsWithClassifiers,165,201,mutantTiming,false,127517,1257,4876,1000577,1134242
Postgres,WordNet,ClauseAICC+AUCC+ANCC,random,22,NA,88.9763779527559,1464848,113,AllOperatorsWithClassifiers,71,107,mutantTiming,false,47852,353,3046,323410,374675
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,random,23,NA,50.0,500717,9,AllOperatorsWithClassifiers,8,12,mutantTiming,false,27113,65,425,5004,32619
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,random,23,NA,52.5,1101508,21,AllOperatorsWithClassifiers,16,26,mutantTiming,false,53282,140,1160,34063,88656
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,random,23,NA,87.09677419354838,493478,27,AllOperatorsWithClassifiers,20,30,mutantTiming,false,26779,126,889,26795,54600
Postgres,BookTown,ClauseAICC+AUCC+ANCC,random,23,NA,92.53731343283582,2239982,248,AllOperatorsWithClassifiers,189,235,mutantTiming,false,78743,1718,6740,1691588,1778800
Postgres,Cloc,ClauseAICC+AUCC+ANCC,random,23,NA,92.5,318962,37,AllOperatorsWithClassifiers,27,30,mutantTiming,false,12360,120,869,25998,39362
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,23,NA,55.84415584415584,881081,43,AllOperatorsWithClassifiers,22,61,mutantTiming,false,48847,290,1350,89442,139944
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,random,23,NA,32.5,1400305,39,AllOperatorsWithClassifiers,24,96,mutantTiming,false,104102,566,1483,157593,263755
Postgres,DellStore,ClauseAICC+AUCC+ANCC,random,23,NA,92.65536723163842,1568608,164,AllOperatorsWithClassifiers,132,156,mutantTiming,false,153602,781,3276,536057,693728
Postgres,Employee,ClauseAICC+AUCC+ANCC,random,23,NA,88.57142857142857,430477,31,AllOperatorsWithClassifiers,38,45,mutantTiming,false,34063,133,623,25451,60285
Postgres,Examination,ClauseAICC+AUCC+ANCC,random,23,NA,92.23300970873787,931023,95,AllOperatorsWithClassifiers,102,114,mutantTiming,false,100684,422,3277,335367,439761
Postgres,Flights,ClauseAICC+AUCC+ANCC,random,23,NA,66.66666666666666,2439307,44,AllOperatorsWithClassifiers,22,48,mutantTiming,false,258752,202,1130,52719,312813
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,random,23,NA,22.641509433962266,905727,12,AllOperatorsWithClassifiers,13,106,mutantTiming,false,69723,347,694,76447,147223
Postgres,Inventory,ClauseAICC+AUCC+ANCC,random,23,NA,93.75,116933,15,AllOperatorsWithClassifiers,14,21,mutantTiming,false,6688,87,436,9835,17059
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,random,23,NA,77.77777777777779,204157,7,AllOperatorsWithClassifiers,6,11,mutantTiming,false,8803,64,184,2330,11394
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,23,NA,88.13559322033898,2160799,156,AllOperatorsWithClassifiers,126,219,mutantTiming,false,134312,936,3980,942072,1081312
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,random,23,NA,86.18421052631578,2322697,131,AllOperatorsWithClassifiers,157,190,mutantTiming,false,249704,871,3003,575301,828891
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,23,NA,85.39823008849558,3549973,193,AllOperatorsWithClassifiers,184,364,mutantTiming,false,361953,3287,4955,1897521,2267730
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,23,NA,93.75,210759,30,AllOperatorsWithClassifiers,27,31,mutantTiming,false,11239,107,716,24060,36134
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,random,23,NA,56.75675675675676,801493,21,AllOperatorsWithClassifiers,12,20,mutantTiming,false,37758,112,695,15673,54253
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,random,23,NA,62.5,3331911,110,AllOperatorsWithClassifiers,49,81,mutantTiming,false,310130,1655,2860,245775,560434
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,random,23,NA,100.0,3175,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,2103,104,1110,21581,24912
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,random,23,NA,53.84615384615385,1251024,28,AllOperatorsWithClassifiers,18,35,mutantTiming,false,83110,148,600,22070,105942
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,random,23,NA,100.0,4784,16,AllOperatorsWithClassifiers,18,19,mutantTiming,false,1609,74,357,6476,8530
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,random,23,NA,91.8918918918919,515315,34,AllOperatorsWithClassifiers,20,26,mutantTiming,false,26050,116,1474,31037,58691
Postgres,Person,ClauseAICC+AUCC+ANCC,random,23,NA,94.73684210526315,135386,18,AllOperatorsWithClassifiers,20,23,mutantTiming,false,14241,90,366,8644,23355
Postgres,Products,ClauseAICC+AUCC+ANCC,random,23,NA,82.97872340425532,1085771,39,AllOperatorsWithClassifiers,36,53,mutantTiming,false,94850,228,1387,69515,165991
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,random,23,NA,69.38775510204081,5513616,170,AllOperatorsWithClassifiers,128,209,mutantTiming,false,394624,1939,6095,1345719,1748390
